key;id_now;ff_x;ff_y;fw_x;fw_y;fa_x;fa_y;t_x;t_y
100;749;-0.0;1.0;-0.0;-0.0;-1.1424582727023637e-15;4.3221594664538127e-16;0;0
101;749;-0.0;1.0;11.5;-0.0;-2.1074379282072178;-5.737194056858692e-15;0;0
102;749;-0.0;1.0;-0.0;-0.0;-10.537189641036091;-0.0;-1;0
103;749;-0.0;1.0;-0.0;-0.0;-1.0537189641036093;2.107437928207224;0;1
104;749;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
105;749;-0.0;1.0;-0.0;-0.0;1.684755719597289e-15;-4.0871841481010555e-16;0;1
106;749;-0.0;1.0;-0.0;-0.0;3.161156892310826;1.367440132539423e-15;0;0
107;749;-0.0;1.0;-0.0;-0.0;-8.429751712828876;-8.43769498715119e-15;0;0
108;749;-0.0;1.0;-0.0;-0.0;3.9285489733513593e-16;-2.3864823295668027e-16;0;0
109;749;-0.0;1.0;-0.0;-7.5;-3.628321947034514e-15;-9.114110185266857e-17;0;0
110;749;-0.0;1.0;-0.0;-0.0;10.537189641036093;-3.552713678800501e-15;0;0
111;749;-0.0;1.0;-0.0;-0.0;1.1897221827732472e-15;-4.700439524255094e-15;0;1
112;749;-0.0;1.0;-0.0;-0.0;-3.157967714489334e-15;-4.3138641223235136e-15;0;1
113;749;-0.0;1.0;-0.0;-0.0;6.322313784621656;-3.161156892310829;0;0
114;749;-0.0;1.0;-0.0;-0.0;8.881784197001252e-16;-8.429751712828875;0;0
115;749;-0.0;1.0;-0.0;-0.0;3.161156892310828;-2.1074379282072173;0;0
116;749;-0.0;1.0;-0.0;-0.0;-2.115437247052439e-16;4.721763415644676e-16;0;0
117;749;-0.0;1.0;-0.0;-0.0;-2.62180200386719e-15;5.834324937568367e-16;0;0
118;749;-0.0;1.0;-0.0;-0.0;1.053718964103613;-1.053718964103604;0;0
119;749;-0.0;1.0;-0.0;-0.0;-3.161156892310821;-3.1611568923108266;0;0
120;749;-0.0;1.0;-0.0;-0.0;1.1562929919356222e-15;-3.2967721835781375e-15;-1;0
121;749;-0.0;1.0;-0.0;-0.0;1.5207484944304807e-15;6.465311893645523e-15;0;0
122;749;-0.0;1.0;-0.0;-0.0;-2.1074379282072178;-5.268594820518043;0;1
123;749;-0.0;1.0;-0.0;-0.0;-8.522850691709965e-16;-2.107437928207219;0;1
124;749;-0.0;1.0;-0.0;-0.0;-8.429751712828876;-3.552713678800501e-15;0;0
125;749;-0.0;1.0;-0.0;-0.0;5.142285512631563e-16;2.0676130683283753e-15;0;0
126;749;-0.0;1.0;-0.0;-0.0;-8.429751712828871;-3.161156892310829;0;1
127;749;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-5.602203730518762e-16;-1.531172842959109e-15;0;0
128;749;-0.0;1.0;-0.0;-0.0;6.322313784621656;-4.214875856414437;0;0
129;749;-0.0;1.0;-0.0;-0.0;-3.1611568923108218;-8.429751712828873;-1;1
130;749;-0.0;1.0;-0.0;-0.0;-1.053718964103609;-4.21487585641443;0;0
131;749;-0.0;1.0;-0.0;-0.0;-2.115437247052439e-16;-8.159348942104891e-16;0;0
132;749;-0.0;1.0;-0.0;-0.0;5.484289839747107e-18;-4.543239597222223e-15;0;0
133;749;-0.0;1.0;-0.0;-0.0;6.480327953791464e-16;-3.1611568923108293;0;0
85;750;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;1;1
87;750;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
88;750;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
89;750;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
91;750;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
92;750;-0.0;1.0;-6.5;-0.0;-1.81632808943099e-16;6.157156523168064e-16;1;1
93;750;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;0
94;750;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
95;750;-0.0;1.0;23.5;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;1
96;750;-0.0;1.0;-0.0;-0.0;-8.18554949670416e-16;1.1873208902022438e-15;0;1
97;750;-0.0;1.0;-0.0;-0.0;3.1611568923108266;2.1074379282072164;0;1
98;750;-0.0;1.0;-0.0;-0.0;-4.675417476210592e-16;2.1074379282072178;0;0
99;750;-0.0;1.0;-0.0;-0.0;3.974881092310403e-16;2.5349634300541106e-15;0;1
100;750;-0.0;1.0;-0.0;-0.0;1.1505802117955827e-17;-1.285729181229713e-15;0;0
101;750;-0.0;1.0;11.5;-0.0;-2.1074379282072195;-3.002313791779846e-15;-1;1
102;750;-0.0;1.0;-0.0;-0.0;-8.429751712828878;-1.3322676295501878e-15;0;1
103;750;-0.0;1.0;-0.0;-0.0;-3.161156892310826;4.214875856414439;0;1
104;750;-0.0;1.0;-0.0;-0.0;2.2643830433456742e-17;-5.328683827841498e-16;0;0
105;750;-0.0;1.0;-0.0;-0.0;9.198082370519453e-16;-8.157366021597673e-16;0;1
106;750;-0.0;1.0;-0.0;-0.0;3.1611568923108258;1.367440132539423e-15;0;0
107;750;-0.0;1.0;-0.0;-0.0;-9.48347067693248;3.552713678800501e-15;0;1
108;750;-0.0;1.0;-0.0;-0.0;-5.249555085111278e-16;-3.9715611315820156e-15;1;0
109;750;-0.0;1.0;-0.0;-7.5;2.1151495678668114e-15;-3.3183127588356827e-15;-1;1
110;750;-0.0;1.0;-0.0;-0.0;10.537189641036091;-1.0537189641036129;0;0
111;750;-0.0;1.0;-0.0;-0.0;-8.532115812762673e-16;-3.141514844970093e-15;0;0
112;750;-0.0;1.0;-0.0;-0.0;2.523336540373602e-15;-1.1558964078341794e-15;0;0
113;750;-0.0;1.0;-0.0;-0.0;5.268594820518045;-3.1611568923108333;0;0
114;750;-0.0;1.0;-0.0;-0.0;-1.3322676295501878e-15;-8.429751712828876;0;0
115;750;-0.0;1.0;-0.0;-0.0;1.0537189641036095;-1.0537189641036102;0;1
116;750;-0.0;1.0;-0.0;-0.0;-2.115437247052439e-16;4.721763415644676e-16;0;0
117;750;-0.0;1.0;-0.0;-0.0;1.130782612116566e-16;3.741400208246171e-15;0;0
118;750;-0.0;1.0;-0.0;-0.0;6.698824739726445e-16;5.469760530157693e-15;0;1
119;750;-0.0;1.0;-0.0;-0.0;-3.161156892310827;-0.0;0;1
120;750;-0.0;1.0;-0.0;-0.0;2.362864628329553e-16;-1.1523106375055976e-15;0;1
121;750;-0.0;1.0;-0.0;-0.0;2.465101177559416e-15;-2.162416351001504e-15;0;1
122;750;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;-6.322313784621658;0;0
123;750;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;-6.322313784621655;0;0
124;750;-0.0;1.0;-0.0;-0.0;-8.42975171282887;-8.881784197001252e-16;0;1
125;750;-0.0;1.0;-0.0;-0.0;3.249108816342002e-15;-3.5362608092812596e-15;1;0
126;750;-0.0;1.0;-0.0;-0.0;-10.537189641036091;-1.0537189641036129;0;0
127;750;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-5.602203730518762e-16;-1.531172842959109e-15;0;0
128;750;-0.0;1.0;-0.0;-0.0;4.214875856414436;-4.214875856414436;0;0
129;750;-0.0;1.0;-0.0;-0.0;-1.0537189641036075;-6.322313784621658;0;0
130;750;-0.0;1.0;-0.0;-0.0;-2.1074379282072173;-3.161156892310826;0;1
131;750;-0.0;1.0;-0.0;-0.0;-2.115437247052439e-16;-8.159348942104891e-16;0;0
132;750;-0.0;1.0;-0.0;-0.0;-3.034304255540176e-16;2.7058485471696707e-15;0;0
133;750;-0.0;1.0;-0.0;-0.0;5.49386603831491e-16;2.184299415646558e-16;0;0
85;751;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
87;751;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
88;751;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
89;751;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
91;751;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
92;751;-0.0;1.0;-15.0;-2.0;-1.5621393848058667e-15;5.180939540675016e-16;0;0
93;751;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
94;751;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
95;751;-0.0;1.0;23.5;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;0
96;751;-0.0;1.0;-0.0;-0.0;-7.939871480453441e-16;-1.5536265902017257e-16;0;0
97;751;-0.0;1.0;-0.0;-0.0;1.0537189641036087;1.053718964103605;0;1
98;751;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;3.161156892310831;0;1
99;751;-0.0;1.0;-0.0;-0.0;-8.254649723291099e-16;2.5878493612304216e-15;0;0
100;751;-0.0;1.0;-0.0;-0.0;3.718546508972063e-16;-7.092488263980856e-16;0;1
101;751;-0.0;1.0;23.0;-0.0;-1.557046697885679e-15;-1.7017320409156732e-15;0;0
102;751;-0.0;1.0;-0.0;-0.0;-3.161156892310826;-0.0;0;1
103;751;-0.0;1.0;-0.0;-0.0;-3.161156892310828;4.214875856414439;0;0
104;751;-0.0;1.0;-0.0;-0.0;-6.181354369734912e-17;-1.6095721317816044e-16;0;0
105;751;-0.0;1.0;-0.0;-0.0;9.198082370519453e-16;-8.157366021597673e-16;0;1
106;751;-0.0;1.0;-0.0;-0.0;3.161156892310828;1.3674401325394233e-15;0;1
107;751;-0.0;1.0;-0.0;-0.0;-10.537189641036091;-3.552713678800501e-15;0;0
108;751;-0.0;1.0;-0.0;-0.0;9.353923007343463e-16;-4.012216692137633e-15;0;0
109;751;-0.0;1.0;2.0;-17.0;4.7745484324093434e-15;7.460863257133353e-15;0;0
110;751;-0.0;1.0;-0.0;-0.0;10.537189641036093;-1.0537189641036093;1;1
111;751;-0.0;1.0;-0.0;-0.0;-8.532115812762673e-16;-3.141514844970093e-15;0;0
112;751;-0.0;1.0;-0.0;-0.0;-1.578983857244667e-15;-4.230874494104878e-16;0;0
113;751;-0.0;1.0;-0.0;-0.0;5.268594820518042;-3.161156892310828;-1;0
114;751;-0.0;1.0;-0.0;-0.0;-4.440892098500626e-16;-8.429751712828876;0;0
115;751;-0.0;1.0;-0.0;-0.0;3.1611568923108275;-2.1074379282072164;0;0
116;751;-0.0;1.0;-0.0;-0.0;5.779482039170896e-16;1.1313519617571892e-15;0;0
117;751;-0.0;1.0;-0.0;-0.0;-4.726678313469211e-17;2.890534187788334e-15;0;0
118;751;-0.0;1.0;-0.0;-0.0;1.053718964103613;-1.053718964103604;0;0
119;751;-0.0;1.0;-0.0;-0.0;-3.161156892310826;-3.161156892310821;0;0
120;751;-0.0;1.0;-0.0;-0.0;-4.588622010665432e-16;-8.36893569958897e-16;0;0
121;751;-0.0;1.0;-0.0;-0.0;1.264806999208118e-15;6.837200662697115e-16;0;0
122;751;-0.0;1.0;-0.0;-0.0;-2.1074379282072178;-5.268594820518049;0;0
123;751;-0.0;1.0;-0.0;-0.0;-2.1074379282072178;-5.268594820518045;-1;0
124;751;-0.0;1.0;-0.0;-0.0;-8.42975171282887;-3.552713678800501e-15;0;0
125;751;-0.0;1.0;-0.0;-0.0;-2.7526337735917733e-16;-2.857628448749852e-15;0;1
126;751;-0.0;1.0;-0.0;-0.0;-8.429751712828873;-3.1611568923108315;-1;0
127;751;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-5.602203730518762e-16;-1.531172842959109e-15;-1;0
128;751;-0.0;1.0;-0.0;-0.0;4.214875856414436;-4.214875856414435;0;0
129;751;-0.0;1.0;-0.0;-0.0;-1.0537189641036075;-6.3223137846216595;0;0
130;751;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;-3.1611568923108297;0;0
131;751;-0.0;1.0;-0.0;-0.0;2.1154372470524489e-16;-0.0;0;1
132;751;-0.0;1.0;-0.0;-0.0;4.974121263860834e-16;-1.6129040214534872e-15;0;0
133;751;-0.0;1.0;-0.0;-0.0;-3.2843400675350966e-16;-3.1780754699096953e-16;0;0
85;752;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
87;752;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
88;752;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
89;752;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
91;752;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
92;752;-0.0;1.0;-15.0;-2.0;-1.5621393848058667e-15;5.180939540675016e-16;0;1
93;752;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;0
94;752;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
95;752;-0.0;1.0;23.5;-0.0;-9.25950836892707e-16;-4.5193578299537204e-15;0;1
96;752;-0.0;1.0;-0.0;-0.0;-3.9777661799370164e-16;-3.00557347838868e-15;0;1
97;752;-0.0;1.0;-0.0;-0.0;1.0537189641036084;1.0537189641036055;1;0
98;752;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;3.161156892310831;0;1
99;752;-0.0;1.0;-0.0;-0.0;3.974881092310403e-16;2.5349634300541106e-15;1;1
100;752;-0.0;1.0;-0.0;-0.0;4.734873461310183e-16;-2.2431230844102396e-16;-1;0
101;752;-0.0;1.0;23.0;-0.0;-1.557046697885679e-15;-1.490188316210429e-15;0;1
102;752;-0.0;1.0;-0.0;-0.0;-3.1611568923108275;3.157967714489334e-15;0;0
103;752;-0.0;1.0;-0.0;-0.0;-3.161156892310826;4.214875856414443;0;1
104;752;-0.0;1.0;-0.0;-0.0;7.259863070559028e-17;4.453588101840889e-16;-1;1
105;752;-0.0;1.0;-0.0;-0.0;9.198082370519453e-16;-8.157366021597673e-16;0;0
106;752;-0.0;1.0;-0.0;-0.0;3.1611568923108275;1.367440132539423e-15;0;0
107;752;-0.0;1.0;-0.0;-0.0;-10.53718964103609;-1.0537189641036129;0;1
108;752;-0.0;1.0;-0.0;-0.0;9.353923007343463e-16;-4.012216692137633e-15;0;0
109;752;-0.0;1.0;2.0;-17.0;4.7745484324093434e-15;7.460863257133353e-15;0;0
110;752;-0.0;1.0;-0.0;-0.0;8.429751712828873;-2.220446049250313e-15;0;0
111;752;-0.0;1.0;-0.0;-0.0;-1.7771794976617574e-16;-4.178665084648675e-15;0;1
112;752;-0.0;1.0;-0.0;-0.0;2.734880265078846e-15;4.736951571734001e-15;0;1
113;752;-0.0;1.0;-0.0;-0.0;5.268594820518047;-8.429751712828875;0;1
114;752;-0.0;1.0;-0.0;-0.0;-4.440892098500626e-16;-8.429751712828876;1;0
115;752;-0.0;1.0;-0.0;-0.0;3.161156892310828;-2.1074379282072173;0;0
116;752;-0.0;1.0;-0.0;-0.0;5.779482039170896e-16;1.1313519617571892e-15;1;0
117;752;-0.0;1.0;-0.0;-0.0;2.6876134819441537e-15;2.890534187788334e-15;0;0
118;752;-0.0;1.0;-0.0;-0.0;1.0537189641036122;-1.053718964103604;0;0
119;752;-0.0;1.0;-0.0;-0.0;-3.161156892310826;-3.1611568923108266;0;0
120;752;-0.0;1.0;-0.0;-0.0;-4.588622010665432e-16;-8.36893569958897e-16;0;0
121;752;-0.0;1.0;-0.0;-0.0;1.264806999208118e-15;6.837200662697115e-16;0;1
122;752;-0.0;1.0;-0.0;-0.0;-2.1074379282072178;-5.268594820518049;-1;1
123;752;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;-3.1611568923108253;0;0
124;752;-0.0;1.0;-0.0;-0.0;-8.42975171282887;-3.552713678800501e-15;0;0
125;752;-0.0;1.0;-0.0;-0.0;1.600921016603655e-15;-3.069172173455096e-15;0;0
126;752;-0.0;1.0;-0.0;-0.0;-7.376032748725262;-1.0537189641036098;0;0
127;752;-0.0;1.0;-0.0;-0.0;-1.1304523819616393e-15;-3.785982115129481e-15;0;1
128;752;-0.0;1.0;-0.0;-0.0;4.214875856414436;-4.214875856414436;0;0
129;752;-0.0;1.0;-0.0;-0.0;1.7763568394002505e-15;-8.429751712828871;0;0
130;752;-0.0;1.0;-0.0;-0.0;-1.0537189641036102;-1.0537189641036067;0;0
131;752;-0.0;1.0;-0.0;-0.0;-0.0;-1.0010356533275774e-15;0;0
132;752;-0.0;1.0;-0.0;-0.0;-3.3994634104231067e-16;-2.7427699296541265e-15;0;0
133;752;-0.0;1.0;-0.0;-0.0;-1.1540941501555875e-16;-1.0929902143169474e-15;1;0
85;753;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
87;753;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
88;753;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
89;753;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
91;753;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
92;753;-0.0;1.0;-17.0;-2.0;-1.5621393848058667e-15;5.180939540675016e-16;1;1
93;753;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
94;753;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
95;753;-0.0;1.0;23.5;-0.0;-9.25950836892707e-16;-4.5193578299537204e-15;1;0
96;753;-0.0;1.0;-0.0;-0.0;-7.939871480453441e-16;-1.5536265902017257e-16;0;0
97;753;-0.0;1.0;-0.0;-0.0;-1.4873827374417054e-15;5.085618612772478e-16;0;1
98;753;-0.0;1.0;-0.0;-0.0;-1.468864854911103e-15;1.0537189641036093;0;1
99;753;-0.0;1.0;-0.0;-0.0;-1.209440649011506e-15;1.0709972073475355e-14;0;1
100;753;-0.0;1.0;-0.0;-0.0;2.360181331582198e-16;-3.353656974343378e-16;0;1
101;753;-0.0;1.0;23.0;-0.0;-1.557046697885679e-15;-1.9289354669372714e-15;0;0
102;753;-0.0;1.0;-0.0;-0.0;-3.1611568923108306;-0.0;0;1
103;753;-0.0;1.0;-0.0;-0.0;-3.1611568923108244;6.322313784621661;0;1
104;753;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
105;753;-0.0;1.0;-0.0;-0.0;-4.476318954874778e-16;2.1113297933109975e-15;0;1
106;753;-0.0;1.0;-0.0;-0.0;2.7348802650788458e-15;-1.578983857244667e-15;0;0
107;753;-0.0;1.0;-0.0;-0.0;-10.53718964103609;-0.0;-1;0
108;753;-0.0;1.0;-0.0;-0.0;3.615940916051144e-16;-5.690320960588798e-15;0;0
109;753;-0.0;1.0;2.0;-17.0;5.361657106221443e-16;-5.834324937568361e-16;0;0
110;753;-0.0;1.0;-0.0;-0.0;3.1611568923108253;-2.94642398978409e-15;1;0
111;753;-0.0;1.0;-0.0;-0.0;9.114110185266837e-17;-1.0620131610616373e-15;0;0
112;753;-0.0;1.0;-0.0;-0.0;-2.115437247052441e-16;1.578983857244667e-15;0;0
113;753;-0.0;1.0;-0.0;-0.0;7.376032748725267;-7.376032748725249;0;0
114;753;-0.0;1.0;-0.0;-0.0;-1.7763568394002505e-15;-8.429751712828876;0;0
115;753;-0.0;1.0;-0.0;-0.0;1.0537189641036095;-1.0537189641036102;0;1
116;753;-0.0;1.0;-0.0;-0.0;-5.779482039170894e-16;-8.423778597986445e-16;0;0
117;753;-0.0;1.0;-0.0;-0.0;2.6876134819441537e-15;2.467446738377846e-15;-1;1
118;753;-0.0;1.0;-0.0;-0.0;2.248866331217311e-15;5.469760530157692e-15;0;0
119;753;-0.0;1.0;-0.0;-0.0;-3.161156892310826;5.469760530157692e-15;0;1
120;753;-0.0;1.0;-0.0;-0.0;4.600032645513335e-16;1.6394379131795839e-16;0;1
121;753;-0.0;1.0;-0.0;-0.0;2.160070790183073e-15;2.515506689715425e-15;0;0
122;753;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;-4.214875856414434;0;0
123;753;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;-3.1611568923108253;0;0
124;753;-0.0;1.0;-0.0;-0.0;-10.53718964103609;-0.0;-1;0
125;753;-0.0;1.0;-0.0;-0.0;1.6009210166036554e-15;-3.7194630488871825e-15;0;0
126;753;-0.0;1.0;-0.0;-0.0;-7.376032748725259;-1.0537189641036115;0;0
127;753;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-1.0694190538652713e-16;1.5258885823395423e-16;0;0
128;753;-0.0;1.0;-0.0;-0.0;1.0537189641036104;-1.0537189641036082;0;0
129;753;-0.0;1.0;-0.0;-0.0;3.552713678800501e-15;-8.429751712828871;0;1
130;753;-0.0;1.0;-0.0;-0.0;-1.0537189641036102;-1.0537189641036067;0;0
131;753;-0.0;1.0;-0.0;-0.0;1.367440132539423e-15;-3.105081783313023e-15;0;0
132;753;-0.0;1.0;-0.0;-0.0;-3.3994634104231067e-16;-2.7427699296541265e-15;0;1
133;753;-0.0;1.0;-0.0;-0.0;2.2052209499249034e-16;2.91252833150809e-15;0;1
85;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
87;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1;0
88;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
89;754;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
91;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
92;754;-0.0;1.0;-19.0;-4.0;-4.1544577687062483e-16;-3.1611568923108258;0;0
93;754;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;0
94;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
95;754;-0.0;1.0;23.0;-0.0;-4.634643605370135e-16;-2.464783430295611e-15;0;1
96;754;-0.0;1.0;-0.0;-0.0;-3.9777661799370164e-16;-3.00557347838868e-15;0;1
97;754;-0.0;1.0;-0.0;-0.0;-1.0152063958772378e-15;-1.7686196081437472e-15;0;1
98;754;-0.0;1.0;-0.0;-0.0;-1.468864854911103e-15;1.0537189641036093;0;1
99;754;-0.0;1.0;-0.0;-0.0;8.331125119449105e-17;7.615470276244557e-16;0;0
100;754;-0.0;1.0;-0.0;-0.0;-4.378124619196677e-16;1.3817932394166466e-16;0;0
101;754;-0.0;1.0;23.0;-0.0;8.80633030475002e-16;-5.8763951100489385e-15;1;1
102;754;-0.0;1.0;-0.0;-0.0;-2.62180200386719e-15;-0.0;-1;0
103;754;-0.0;1.0;-0.0;-0.0;-2.107437928207217;6.322313784621656;0;0
104;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
105;754;-0.0;1.0;-0.0;-0.0;5.250622727407786e-16;4.978683394477619e-16;0;1
106;754;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
107;754;-0.0;1.0;-0.0;-0.0;-8.429751712828873;-0.0;0;1
108;754;-0.0;1.0;-0.0;-0.0;3.615940916051144e-16;-5.690320960588798e-15;0;0
109;754;-0.0;1.0;2.0;-17.0;5.361657106221443e-16;-5.834324937568361e-16;0;0
110;754;-0.0;1.0;-0.0;-0.0;-1.6325280984219925e-15;4.786040463887982e-15;0;1
111;754;-0.0;1.0;-0.0;-0.0;-1.0647553059815106e-15;-6.405254421812049e-15;0;0
112;754;-0.0;1.0;-0.0;-0.0;-1.790527581949911e-15;2.94642398978409e-15;0;0
113;754;-0.0;1.0;-0.0;-0.0;3.161156892310826;-8.429751712828875;0;0
114;754;-0.0;1.0;-0.0;-0.0;-1.7763568394002505e-15;-8.429751712828876;0;0
115;754;-0.0;1.0;-0.0;-0.0;3.1611568923108275;-2.1074379282072164;0;0
116;754;-0.0;1.0;-0.0;-0.0;1.3031630842961182e-16;-2.1631412112403154e-15;0;1
117;754;-0.0;1.0;-0.0;-0.0;-4.3611309054582065e-15;-3.799635571060357e-15;0;0
118;754;-0.0;1.0;-0.0;-0.0;3.694133425111478e-15;-3.157967714489334e-15;0;0
119;754;-0.0;1.0;-0.0;-0.0;-3.1611568923108235;-3.1611568923108204;0;0
120;754;-0.0;1.0;-0.0;-0.0;-1.9463083723570987e-16;3.515884033041988e-16;0;0
121;754;-0.0;1.0;-0.0;-0.0;1.7369833407725854e-15;3.304998618337758e-15;0;0
122;754;-0.0;1.0;-0.0;-0.0;-2.1074379282072178;-3.161156892310825;0;0
123;754;-0.0;1.0;-0.0;-0.0;-8.193881019265171e-16;-2.1074379282072147;0;0
124;754;-0.0;1.0;-0.0;-0.0;-8.429751712828875;-1.3322676295501878e-15;0;0
125;754;-0.0;1.0;-0.0;-0.0;2.1937159358988427e-17;-5.614953343978485e-16;0;0
126;754;-0.0;1.0;-0.0;-0.0;-8.429751712828871;-3.161156892310829;0;1
127;754;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-1.0694190538652713e-16;1.5258885823395423e-16;-1;0
128;754;-0.0;1.0;-0.0;-0.0;1.0537189641036093;-1.0537189641036127;0;0
129;754;-0.0;1.0;-0.0;-0.0;-2.107437928207217;-8.429751712828871;0;0
130;754;-0.0;1.0;-0.0;-0.0;-1.0537189641036118;-1.0537189641036082;0;0
131;754;-0.0;1.0;-0.0;-0.0;1.367440132539423e-15;-3.105081783313023e-15;0;0
132;754;-0.0;1.0;-0.0;-0.0;2.237334033066757e-16;-3.1611568923108275;0;0
133;754;-0.0;1.0;-0.0;-0.0;3.9452291631330887e-16;-3.1611568923108258;0;0
85;755;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
87;755;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
88;755;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
89;755;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
91;755;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
92;755;-0.0;1.0;-19.0;-4.0;-4.1544577687062483e-16;-3.1611568923108258;0;1
93;755;-0.0;1.0;11.5;-0.0;-0.0;-0.0;0;1
94;755;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
95;755;-0.0;1.0;23.0;-0.0;-2.1074379282072173;-3.16115689231083;0;1
96;755;-0.0;1.0;-0.0;-0.0;5.463770882291336e-16;3.42104205361564e-16;1;1
97;755;-0.0;1.0;-0.0;-0.0;-9.95142983302641e-17;-3.2513195080191808e-15;1;0
98;755;-0.0;1.0;-0.0;-0.0;-1.3214646845562795e-15;1.0537189641036098;0;0
99;755;-0.0;1.0;-0.0;-0.0;-2.1047044399864604e-15;7.340460634280778e-15;0;1
100;755;-0.0;1.0;-0.0;-0.0;-4.378124619196677e-16;1.3817932394166466e-16;0;0
101;755;-0.0;1.0;11.5;-0.0;1.1778335671931672e-15;1.456235673573661e-15;0;0
102;755;-0.0;1.0;-0.0;-0.0;-2.1987145544567018e-15;-5.469760530157692e-15;0;1
103;755;-0.0;1.0;-0.0;-0.0;-2.1074379282072186;6.3223137846216595;-1;1
104;755;-0.0;1.0;-0.0;-0.0;-6.181354369734912e-17;-1.6095721317816044e-16;0;0
105;755;-0.0;1.0;-0.0;-0.0;-1.690314970562623e-16;-2.8154347594259656e-15;0;0
106;755;-0.0;1.0;-0.0;-0.0;2.7348802650788458e-15;-1.578983857244667e-15;0;0
107;755;-0.0;1.0;-0.0;-0.0;-10.537189641036091;-7.105427357601002e-15;0;0
108;755;-0.0;1.0;-0.0;-0.0;2.6970867535899644e-17;5.774412691296927e-16;0;1
109;755;-0.0;1.0;2.0;-17.0;-6.19730697212034e-16;-0.0;0;0
110;755;-0.0;1.0;-0.0;-0.0;-9.978969243062612e-16;5.681304254862936e-15;0;0
111;755;-0.0;1.0;-0.0;-0.0;-3.8926167447141984e-16;-2.4839713392794806e-16;0;0
112;755;-0.0;1.0;-0.0;-0.0;2.3117928156683584e-15;5.8928479795681806e-15;0;0
113;755;-0.0;1.0;-0.0;-0.0;2.1074379282072186;-10.537189641036093;0;1
114;755;-0.0;1.0;-0.0;-0.0;-1.7763568394002505e-15;-8.429751712828876;0;0
