key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
106,765,0,1,0,0,1.36744013253942e-15,-2.47424764821962e-15,0,0,0,0,0,3
107,765,0,1,0,0,-10.5371896410361,-1.77635683940025e-15,0,0,0,0,0,3
108,765,0,1,0,0,2.08452471749999e-16,-6.29109177298558e-17,0,1,0,1,3,3
109,765,0,1,0,-7.5,-3.16115689231083,5.83432493756837e-16,0,0,0,0,0,3
110,765,0,1,0,0,1.13078261211657e-16,-5.46976053015769e-15,0,1,0,1,3,3
111,765,0,1,0,0,-6.78235776429965e-16,-4.59225440799906e-15,0,0,0,0,0,3
112,765,0,1,0,0,0,3.15796771448933e-15,0,1,0,1,3,3
113,765,0,1,0,0,-4.44089209850063e-15,-8.42975171282887,0,0,0,0,0,3
114,765,0,1,0,0,4.44089209850063e-16,-8.42975171282888,0,0,0,0,0,3
115,765,0,1,0,0,2.10743792820722,-5.26859482051805,0,0,0,0,0,3
116,765,0,1,0,0,1.30316308429612e-16,-2.16314121124032e-15,0,1,0,1,3,3
117,765,0,1,0,0,-1.55704669788568e-15,-1.70173204091567e-15,0,0,0,0,0,3
118,765,0,1,0,0,-8.42975171282887,4.44089209850063e-15,0,0,0,0,0,3
119,765,0,1,0,0,2.8479585262905e-15,-3.16115689231082,0,1,0,1,3,3
120,765,0,1,0,0,-1.9463083723571e-16,3.51588403304199e-16,0,1,0,1,3,3
121,765,0.707106781186547,0.707106781186547,0,0,-4.81322812224674e-16,-7.04874438740236e-15,0,-1,0,-1,7,2
122,765,0,1,0,0,-9.070967902351e-16,1.52370771081294e-15,0,0,0,0,0,3
123,765,0,1,0,0,-1.05371896410361,-7.37603274872526,0,0,0,0,0,3
124,765,0,1,0,0,-3.16115689231082,0,0,0,0,0,0,3
125,765,0,1,0,0,-5.26859482051805,-2.10743792820722,0,1,0,1,3,3
126,765,0,1,0,0,-10.5371896410361,-2.10743792820722,0,0,0,0,0,3
127,765,-1,0,0,0,-2.45443859904198e-17,9.80800092049385e-16,0,0,0,0,0,5
128,765,0,1,0,0,2.10743792820722,1.16686498751367e-15,1,0,1,0,1,3
129,765,0,1,0,0,2.10743792820722,-10.5371896410361,0,1,0,1,3,3
130,765,0,1,0,0,2.09790353014468e-15,5.18666730214034e-15,0,1,0,1,3,3
131,765,0,1,0,0,8.12274162756323e-17,5.53264921509985e-15,0,0,0,0,0,3
132,765,0,1,0,0,6.09140738852099e-17,-2.01678915256819e-15,0,0,0,0,0,3
133,765,0,1,0,0,-5.82353628141863e-17,9.44352683128935e-16,0,1,0,1,3,3
134,765,0,1,0,0,3.16115689231083,-8.42975171282887,0,0,0,0,0,3
140,765,0,1,0,0,0,-10.5371896410361,-1,0,-1,0,5,3
85,766,0,1,-11.5,0,0,0,0,1,0,1,3,3
87,766,0,1,0,0,0,0,0,1,0,1,3,3
89,766,0,1,11.5,0,0,0,0,1,0,1,3,3
91,766,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
92,766,0,1,-23.5,0,9.72219806813079e-16,3.77199900864315e-15,0,0,0,0,0,3
93,766,0,1,23,0,0,0,0,0,0,0,0,3
94,766,0,1,0,0,0,0,0,0,0,0,0,3
95,766,0,1,11.5,0,-7.71129406353319e-16,-1.05371896410361,0,1,0,1,3,3
96,766,0,1,0,0,-3.66765346886047e-16,1.42585171910494e-15,0,1,0,1,3,3
97,766,0,1,0,0,-1.38416380501474e-15,-1.21490192737076e-15,0,0,0,0,0,3
98,766,0,1,0,0,-4.80302236978861e-16,2.43214683700239e-15,0,1,0,1,3,3
99,766,0,1,0,0,1.09766104501999e-15,5.38958800798452e-15,0,1,0,1,3,3
100,766,0,1,0,0,-6.43346311581478e-16,-1.03356948614688e-15,-1,0,-1,0,5,3
101,766,0,1,0,0,-1.05371896410361,-1.05371896410361,0,1,0,1,3,3
102,766,0,1,0,0,-6.19730697212034e-16,0,0,0,0,0,0,3
103,766,0,1,0,0,5.26859482051804,8.42975171282886,0,1,0,1,3,3
104,766,0,1,4,0,0,0,0,0,0,0,0,3
105,766,0,1,0,0,-2.05885334161771e-16,-2.80013665702966e-15,0,1,0,1,3,3
106,766,0,1,0,0,1.36744013253942e-15,-2.47424764821962e-15,-1,0,-1,0,5,3
107,766,0,1,0,0,-10.5371896410361,-1.05371896410361,0,1,0,1,3,3
108,766,0,1,0,0,1.53406944132782e-17,-1.35624611014869e-16,0,0,0,0,0,3
109,766,0,1,0,-7.5,-7.37603274872526,-1.05371896410361,0,0,0,0,0,3
110,766,0,1,0,0,-7.33096637609319e-16,0,0,0,0,0,0,3
111,766,0,1,0,0,-7.84007638782586e-16,-3.5735172276876e-15,0,0,0,0,0,3
