key;id_now;ff_x;ff_y;fw_x;fw_y;fa_x;fa_y;t_x;t_y
62;393;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1;0
63;393;-0.0;1.0;-0.0;-0.0;-3.095402095565772e-16;-1.7290411387067359e-15;1;0
64;393;-0.0;1.0;-0.0;-0.0;8.451200047185181e-16;-4.520742678677952e-16;-1;1
65;393;-0.0;1.0;-0.0;-0.0;2.9816752896410024e-15;-0.0;0;0
66;393;-0.0;1.0;-0.0;-0.0;-2.7348802650788458e-15;-3.161156892310828;0;1
67;393;-0.0;1.0;-0.0;-0.0;-3.161156892310827;-8.429751712828875;0;1
68;393;-0.0;1.0;-0.0;-0.0;2.8496354147295236e-17;3.935295061913483e-15;0;0
69;393;-0.0;1.0;-0.0;-0.0;3.161156892310829;-3.0958004544509448e-15;0;1
70;393;-0.0;1.0;-0.0;-0.0;-10.537189641036091;-3.161156892310826;0;1
71;393;-0.0;1.0;-0.0;-0.0;-8.885897488308792e-17;3.1611568923108266;1;0
72;393;-0.0;1.0;-0.0;-0.0;8.097667941136451e-16;5.286167750398141e-16;0;0
73;393;-0.0;1.0;-0.0;-0.0;-1.7629242484833154e-16;-9.420071223105044e-16;0;1
74;393;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;-4.214875856414439;0;0
75;393;-0.0;1.0;-0.0;-0.0;2.082243828828329e-15;-3.161156892310828;0;1
76;393;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;7.376032748725262;1.0537189641036089;0;0
77;393;-0.0;1.0;-0.0;-0.0;-3.161156892310827;-7.061806774278425e-16;0;0
78;393;-0.0;1.0;-0.0;-0.0;-1.2683610886034854e-16;1.8035255932063772e-17;0;0
79;393;1.0;-0.0;-0.0;-0.0;-3.161156892310828;-0.0;0;0
80;393;-0.0;1.0;-0.0;-0.0;-4.448897505676042e-16;-1.0951806259996908e-15;0;0
81;393;-0.0;1.0;-0.0;-0.0;1.6336455036180536e-16;-2.0860924996698233e-15;0;0
82;393;-0.0;1.0;-0.0;-0.0;-6.19730697212034e-16;-2.734880265078846e-15;0;1
83;393;-0.0;1.0;-0.0;-0.0;9.353818167061163e-16;7.200475815191974e-16;0;1
84;393;-0.0;1.0;-0.0;-0.0;6.698824739726445e-16;-5.8928479795681806e-15;0;0
85;393;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-3.093454893632514e-15;0;0
86;393;-0.0;1.0;-0.0;-0.0;-5.268594820518043;-3.161156892310827;0;0
87;393;-0.0;1.0;-0.0;-0.0;1.578983857244667e-15;1.870700104123085e-15;0;0
89;393;-0.0;1.0;-0.0;-0.0;8.292115541456195e-17;-4.2148758564144355;0;1
96;393;-0.0;1.0;-0.0;-0.0;4.163155841319442e-17;4.4177614433070106e-15;0;0
31;394;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
35;394;-0.0;1.0;-0.0;-0.0;-8.746272366866635e-16;3.57248259823544e-15;0;1
38;394;-0.0;1.0;-0.0;-0.0;-0.0;3.157967714489334e-15;1;1
39;394;-0.0;1.0;-0.0;-0.0;-3.9184531391761605e-18;2.2540525509569925e-17;0;0
40;394;-0.0;1.0;23.0;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;1
41;394;-0.0;1.0;-0.0;-0.0;3.6830299872301163e-16;1.7553981636518419e-15;0;1
42;394;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
43;394;-0.0;1.0;-11.5;-0.0;-4.49358595142112e-16;1.1201275136224475e-15;0;1
44;394;-0.0;1.0;-0.0;-0.0;-4.19948720389171e-16;-2.734880265078846e-15;-1;0
45;394;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;0
46;394;-0.0;1.0;-0.0;-0.0;1.0537189641036098;-3.85396000379754e-15;0;0
47;394;-0.0;1.0;-0.0;-0.0;-1.0936977112052947e-16;-2.343857451887847e-17;0;1
48;394;-0.0;1.0;-0.0;-0.0;1.092969923383131e-15;1.3650945717209926e-15;0;1
49;394;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;0
50;394;-0.0;1.0;-0.0;-0.0;-9.650324243828322e-17;6.431955286100678e-16;-1;0
51;394;-0.0;1.0;-0.0;-0.0;-6.322313784621654;4.214875856414441;1;1
52;394;-0.0;1.0;23.5;-0.0;2.1253518168226168e-15;-4.184707812724643e-16;0;1
53;394;-0.0;1.0;-0.0;-0.0;1.0505211295830004e-15;1.7255547431427983e-15;0;1
54;394;-0.0;1.0;-0.0;-0.0;8.429751712828871;-3.161156892310828;0;1
55;394;-0.0;1.0;6.0;-6.0;-2.107437928207222;-5.26859482051805;0;1
56;394;-0.0;1.0;-0.0;-0.0;-9.917473819445556e-16;5.317298843647398e-16;0;1
57;394;-0.0;1.0;-4.0;-2.0;1.0537189641036098;-3.85396000379754e-15;0;1
58;394;-0.0;1.0;-0.0;-0.0;6.090318339362846e-16;-1.5648131146950068e-15;0;1
59;394;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-10.537189641036093;0;0
60;394;-0.0;1.0;-0.0;-0.0;1.6920621184563236e-15;-5.046673080747204e-15;0;0
61;394;-0.0;1.0;-0.0;-0.0;3.0997323516751477e-15;3.1611568923108204;0;0
62;394;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
63;394;-0.0;1.0;-0.0;-0.0;1.7495949512047768e-16;5.239548583764183e-15;0;1
64;394;-0.0;1.0;-0.0;-0.0;2.107437928207218;-6.322313784621653;0;0
65;394;-0.0;1.0;-0.0;-0.0;9.592531600326322e-16;-8.461748988209756e-16;0;1
66;394;-0.0;1.0;-0.0;-0.0;1.1558964078341792e-15;-3.1611568923108266;0;0
67;394;-0.0;1.0;-0.0;-0.0;-3.1611568923108253;-8.429751712828873;0;0
68;394;-0.0;1.0;-0.0;-0.0;-2.7794004826384014e-17;5.090661083087749e-15;-1;1
69;394;-0.0;1.0;-0.0;-0.0;3.1611568923108258;-6.599028656996022e-15;0;0
70;394;-0.0;1.0;-0.0;-0.0;-10.53718964103609;-3.161156892310826;-1;0
71;394;-0.0;1.0;-0.0;-0.0;-6.314924450944151e-16;3.161156892310829;0;0
72;394;-0.0;1.0;-0.0;-0.0;-1.4552476050350252e-15;2.3134075106185024e-15;0;0
73;394;-0.0;1.0;-0.0;-0.0;-2.274195954993015e-15;4.302895542644019e-15;0;0
74;394;-0.0;1.0;-0.0;-0.0;-2.10743792820722;-3.161156892310826;0;0
75;394;-0.0;1.0;-0.0;-0.0;7.97274624757808e-15;-3.1611568923108235;1;0
76;394;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;3.1611568923108275;1.5789838572446668e-15;0;0
77;394;-0.0;1.0;-0.0;-0.0;-3.1611568923108266;5.398211026845581e-15;0;1
78;394;-0.0;1.0;-0.0;-0.0;-1.2683610886034854e-16;1.8035255932063772e-17;0;0
79;394;1.0;-0.0;-0.0;-0.0;-3.891064352098653e-15;3.157967714489334e-15;0;1
80;394;-0.0;1.0;-0.0;-0.0;2.7421449198735534e-18;-2.173646656580569e-15;0;0
81;394;-0.0;1.0;-0.0;-0.0;-1.845468701395675e-15;8.988191837750515e-16;0;1
82;394;-0.0;1.0;-0.0;-0.0;5.36165710622144e-16;-7.621208301479701e-15;0;0
83;394;-0.0;1.0;-0.0;-0.0;1.2255728992582745e-15;5.345577074521055e-15;0;0
84;394;-0.0;1.0;-0.0;-0.0;3.4047627390514902e-15;-0.0;0;0
85;394;-0.0;1.0;-0.0;-0.0;-1.053718964103607;6.186909787265028e-15;0;1
86;394;-0.0;1.0;-0.0;-0.0;-5.268594820518043;-3.161156892310827;0;0
87;394;-0.0;1.0;-0.0;-0.0;9.443526831289355e-16;-5.812675457395006e-15;1;1
89;394;-0.0;1.0;-0.0;-0.0;-1.0537189641036089;-8.429751712828875;0;0
96;394;-0.0;1.0;-0.0;-0.0;4.163155841319442e-17;4.4177614433070106e-15;0;0
31;395;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;1;1
35;395;-0.0;1.0;-0.0;-0.0;-8.746272366866635e-16;3.57248259823544e-15;-1;1
38;395;-0.0;1.0;-0.0;-0.0;-2.0020713066551548e-15;1.3674401325394233e-15;0;1
39;395;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
40;395;-0.0;1.0;23.0;-0.0;-1.0537189641036104;1.2731243761016694e-16;0;1
41;395;-0.0;1.0;-0.0;-0.0;-1.4762800506516687e-15;2.209166170658567e-15;0;0
42;395;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;0
43;395;-0.0;1.0;-11.5;-0.0;-4.49358595142112e-16;1.1201275136224475e-15;0;1
44;395;-0.0;1.0;-0.0;-0.0;3.446021780547293e-16;-3.4186003313485577e-16;0;1
45;395;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;-1;1
46;395;-0.0;1.0;-0.0;-0.0;2.1074379282072195;-6.837200662697114e-16;-1;1
47;395;-0.0;1.0;-0.0;-0.0;1.1564139436495394e-16;-8.071366648346772e-16;0;0
48;395;-0.0;1.0;-0.0;-0.0;6.698824739726441e-16;4.230874494104878e-16;0;1
49;395;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;1
50;395;-0.0;1.0;-0.0;-0.0;-6.89753051289775e-18;-2.363931664166571e-16;0;1
51;395;-0.0;1.0;-0.0;-0.0;-4.214875856414437;6.322313784621655;0;1
52;395;-0.0;1.0;23.5;-0.0;7.560131647720281e-16;-1.7407530478892101e-15;0;0
53;395;-0.0;1.0;-0.0;-0.0;9.809206029878768e-16;9.55519554859151e-16;-1;1
54;395;-0.0;1.0;-0.0;-0.0;8.429751712828873;4.440892098500626e-15;1;1
55;395;-0.0;1.0;8.5;-6.5;-3.161156892310829;-8.429751712828871;0;0
56;395;-0.0;1.0;-0.0;-0.0;-9.917473819445556e-16;5.317298843647398e-16;0;0
57;395;-0.0;1.0;-6.5;-2.0;1.0537189641036098;-3.85396000379754e-15;0;0
58;395;-0.0;1.0;-0.0;-0.0;1.1728092953037132e-15;-8.025235594652947e-15;0;0
59;395;-0.0;1.0;-0.0;-0.0;-1.0537189641036093;-10.537189641036095;0;1
60;395;-0.0;1.0;-0.0;-0.0;1.130782612116566e-16;2.7348802650788458e-15;1;1
61;395;-0.0;1.0;-0.0;-0.0;-1.0537189641036075;7.376032748725255;0;1
62;395;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1;0
63;395;-0.0;1.0;-0.0;-0.0;1.3413012140537467e-15;-3.925352736806825e-15;0;0
64;395;-0.0;1.0;-0.0;-0.0;2.1074379282072186;-3.1611568923108253;0;1
65;395;-0.0;1.0;-0.0;-0.0;3.2710459757009906e-15;-2.7348802650788466e-15;0;0
66;395;-0.0;1.0;-0.0;-0.0;-4.230874494104878e-16;-3.161156892310828;-1;1
67;395;-0.0;1.0;-0.0;-0.0;-3.1611568923108253;-8.429751712828873;0;0
68;395;-0.0;1.0;-0.0;-0.0;7.586535777648154e-16;1.9269783480814523e-15;0;0
69;395;-0.0;1.0;-0.0;-0.0;3.161156892310826;-2.3629914960272534e-15;0;0
70;395;-0.0;1.0;-0.0;-0.0;-8.429751712828875;-3.1611568923108324;0;1
71;395;-0.0;1.0;-0.0;-0.0;-1.0537189641036107;7.376032748725261;1;0
72;395;-0.0;1.0;-0.0;-0.0;-1.5745386577668744e-15;-2.3316601018484104e-15;0;0
73;395;-0.0;1.0;-0.0;-0.0;8.837717594963185e-16;-2.957392569463584e-15;0;0
74;395;-0.0;1.0;-0.0;-0.0;-2.10743792820722;-3.161156892310826;0;0
75;395;-0.0;1.0;-0.0;-0.0;5.834324937568366e-16;-3.1611568923108306;0;0
76;395;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;3.161156892310829;6.315935428978668e-15;0;0
77;395;-0.0;1.0;-0.0;-0.0;-3.161156892310826;1.603450443463487e-16;0;0
78;395;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
79;395;1.0;-0.0;-0.0;-0.0;1.130782612116566e-16;-3.3183127588356827e-15;1;0
80;395;-0.0;1.0;-0.0;-0.0;-3.004026995883318e-16;-2.7924573178920174e-16;0;0
81;395;-0.0;1.0;-0.0;-0.0;-5.028569937056166e-16;-3.161156892310826;1;0
82;395;-0.0;1.0;-0.0;-0.0;2.1151495678668118e-15;-7.621208301479701e-15;0;0
83;395;-0.0;1.0;-0.0;-0.0;1.2656892023742475e-15;5.3952332174929694e-15;0;0
84;395;-0.0;1.0;-0.0;-0.0;2.9816752896410024e-15;-5.8928479795681806e-15;-1;1
85;395;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-3.093454893632514e-15;0;0
86;395;-0.0;1.0;-0.0;-0.0;-5.268594820518046;-3.1611568923108306;0;0
87;395;-0.0;1.0;-0.0;-0.0;6.834855101878685e-15;4.324832702003007e-15;0;0
89;395;-0.0;1.0;-0.0;-0.0;1.3481816842514584e-15;-4.2148758564144355;-1;0
91;395;-0.0;1.0;-0.0;-0.0;1.600921016603655e-15;-1.7017320409156732e-15;0;1
96;395;-0.0;1.0;-0.0;-0.0;4.163155841319442e-17;4.4177614433070106e-15;0;1
35;396;-0.0;1.0;-0.0;-0.0;9.722198068130787e-16;3.771999008643147e-15;0;1
38;396;-0.0;1.0;-0.0;-0.0;-0.0;2.115437247052439e-16;0;1
39;396;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
40;396;-0.0;1.0;23.0;-0.0;2.459616887719669e-15;-2.963400311102474e-15;0;1
41;396;-0.0;1.0;-0.0;-0.0;4.66989489800803e-16;1.1877805785709154e-15;0;1
42;396;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
43;396;-0.0;1.0;-11.5;-0.0;5.333607195501918e-16;1.2617925429106268e-16;-1;0
44;396;-0.0;1.0;-0.0;-0.0;3.974881092310403e-16;1.1700671503838398e-15;0;1
45;396;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;0;1
46;396;-0.0;1.0;-0.0;-0.0;3.161156892310827;2.107437928207218;0;1
47;396;-0.0;1.0;-0.0;-0.0;-1.6508217264494187e-16;-2.196364126334817e-15;-1;1
48;396;-0.0;1.0;-0.0;-0.0;3.2710459757009906e-15;4.230874494104882e-16;0;0
49;396;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;1
50;396;-0.0;1.0;-0.0;-0.0;-3.189406888988616e-16;-7.610202645739145e-16;0;1
51;396;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;6.322313784621657;0;0
52;396;-0.0;1.0;23.5;-0.0;2.0450792644309404e-16;1.784932956055213e-15;0;1
53;396;-0.0;1.0;-0.0;-0.0;-7.194608741355369e-17;-4.2527426081130834e-15;0;0
54;396;-0.0;1.0;-0.0;-0.0;3.1611568923108275;4.1023203976182695e-15;0;1
55;396;-0.0;1.0;8.5;-6.5;-1.0537189641036102;-7.376032748725265;0;0
56;396;-0.0;1.0;-0.0;-0.0;5.333607195501918e-16;1.2617925429106268e-16;0;1
57;396;-0.0;1.0;-6.5;-2.0;1.0537189641036098;-3.85396000379754e-15;0;1
58;396;-0.0;1.0;-0.0;-0.0;-4.836049391942546e-16;-2.4355324595929717e-15;0;1
59;396;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-10.537189641036093;0;0
60;396;-0.0;1.0;-0.0;-0.0;1.130782612116566e-16;-4.230874494104878e-16;0;0
61;396;-0.0;1.0;-0.0;-0.0;3.1611568923108275;3.1611568923108293;0;1
62;396;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
63;396;-0.0;1.0;-0.0;-0.0;-3.095402095565772e-16;-1.7290411387067359e-15;0;0
64;396;-0.0;1.0;-0.0;-0.0;2.107437928207217;-8.429751712828873;0;0
65;396;-0.0;1.0;-0.0;-0.0;-3.891064352098653e-15;8.204640795236539e-15;0;0
66;396;-0.0;1.0;-0.0;-0.0;-0.0;-2.107437928207215;0;0
67;396;-0.0;1.0;-0.0;-0.0;-7.376032748725264;-4.214875856414441;0;1
68;396;-0.0;1.0;-0.0;-0.0;7.904413937740364e-16;1.00766970420367e-15;0;0
69;396;-0.0;1.0;-0.0;-0.0;-1.0757238856610048e-15;-5.520959210516588e-15;0;0
70;396;-0.0;1.0;-0.0;-0.0;-8.429751712828873;-3.161156892310827;0;0
71;396;-0.0;1.0;-0.0;-0.0;-8.881784197001252e-16;8.429751712828873;0;0
72;396;-0.0;1.0;-0.0;-0.0;-1.2570656882052236e-15;-2.147824138095819e-15;1;0
73;396;-0.0;1.0;-0.0;-0.0;8.837717594963185e-16;-2.957392569463584e-15;0;1
74;396;-0.0;1.0;-0.0;-0.0;-2.107437928207219;-3.161156892310829;0;1
75;396;-0.0;1.0;-0.0;-0.0;4.89729661608035e-15;-3.161156892310828;0;1
76;396;-0.7071067811865475;0.7071067811865475;-0.0;-0.0;-1.578983857244667e-15;3.157967714489334e-15;-1;0
77;396;-0.0;1.0;-0.0;-0.0;-3.1611568923108213;3.74140020824617e-15;0;1
78;396;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
79;396;1.0;-0.0;-0.0;-0.0;3.2710459757009906e-15;4.8863280364008555e-15;0;0
80;396;-0.0;1.0;-0.0;-0.0;-3.004026995883318e-16;-2.7924573178920174e-16;0;0
81;396;-0.0;1.0;-0.0;-0.0;8.19718956589792e-17;-3.1611568923108275;0;0
82;396;-0.0;1.0;-0.0;-0.0;1.4026914323963356e-15;1.0065199431673247e-15;0;0
83;396;-0.0;1.0;-0.0;-0.0;1.2656892023742475e-15;5.3952332174929694e-15;0;1
84;396;-0.0;1.0;-0.0;-0.0;3.1611568923108258;1.367440132539423e-15;0;0
85;396;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-3.093454893632514e-15;0;0
86;396;-0.0;1.0;-0.0;-0.0;-5.268594820518046;-3.1611568923108306;0;0
87;396;-0.0;1.0;-0.0;-0.0;6.834855101878685e-15;4.324832702003007e-15;0;0
89;396;-0.0;1.0;-0.0;-0.0;-7.955784671289007e-16;-3.1611568923108297;0;1
91;396;-0.0;1.0;-0.0;-0.0;-3.1611568923108258;1.8171558629457593e-15;0;0
96;396;-0.0;1.0;-0.0;-0.0;-1.8123728097526434e-15;-7.455457036541951e-16;0;0
35;397;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
38;397;-0.0;1.0;-0.0;-0.0;-0.0;2.115437247052439e-16;0;1
39;397;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
40;397;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
41;397;-0.0;1.0;-0.0;-0.0;4.66989489800803e-16;1.1877805785709154e-15;0;1
42;397;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
43;397;-0.0;1.0;-0.0;-0.0;-8.027387984462926e-16;1.4089883558215311e-16;0;1
44;397;-0.0;1.0;-0.0;-0.0;-3.1417685803654895e-16;-7.894919286223335e-16;-1;1
45;397;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;0;1
46;397;-0.0;1.0;-0.0;-0.0;3.161156892310827;2.107437928207218;1;0
47;397;-0.0;1.0;-0.0;-0.0;-1.0936977112052947e-16;-2.343857451887847e-17;0;1
48;397;-0.0;1.0;-0.0;-0.0;5.361657106221444e-16;-2.574535220732497e-15;1;1
49;397;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;1
50;397;-0.0;1.0;-0.0;-0.0;-3.189406888988616e-16;-7.610202645739145e-16;0;0
51;397;-0.0;1.0;-0.0;-0.0;-6.322313784621653;6.322313784621656;0;1
52;397;-0.0;1.0;23.5;-0.0;5.561459027599736e-16;1.4380938029153033e-15;1;1
53;397;-0.0;1.0;-0.0;-0.0;-1.0028757251287494e-16;-2.6560113862646727e-15;0;1
54;397;-0.0;1.0;-0.0;-0.0;3.1611568923108244;2.115437247052439e-16;0;0
55;397;-0.0;1.0;8.5;-6.5;-5.591497735794182e-16;-3.161156892310829;0;1
56;397;-0.0;1.0;-0.0;-0.0;5.333607195501918e-16;1.2617925429106268e-16;1;0
57;397;-0.0;1.0;-8.5;-2.5;1.0537189641036098;-3.85396000379754e-15;0;0
58;397;-0.0;1.0;-0.0;-0.0;-3.920038193912934e-16;-2.801936938804818e-15;1;0
59;397;-0.0;1.0;-0.0;-0.0;-1.0537189641036093;-10.537189641036095;-1;0
60;397;-0.0;1.0;-0.0;-0.0;1.130782612116566e-16;2.3117928156683584e-15;0;1
61;397;-0.0;1.0;-0.0;-0.0;3.161156892310825;3.1611568923108297;0;0
62;397;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
63;397;-0.0;1.0;-0.0;-0.0;-3.095402095565772e-16;-1.7290411387067359e-15;0;0
64;397;-0.0;1.0;-0.0;-0.0;2.1074379282072178;-5.268594820518046;0;0
65;397;-0.0;1.0;-0.0;-0.0;-3.891064352098653e-15;2.734880265078846e-15;0;1
66;397;-0.0;1.0;-0.0;-0.0;2.115437247052441e-16;-2.1074379282072147;0;1
67;397;-0.0;1.0;-0.0;-0.0;-8.429751712828875;-8.429751712828876;0;0
68;397;-0.0;1.0;-0.0;-0.0;7.904413937740364e-16;1.00766970420367e-15;0;1
69;397;-0.0;1.0;-0.0;-0.0;-1.0757238856610048e-15;-5.520959210516588e-15;0;1
70;397;-0.0;1.0;-0.0;-0.0;-8.429751712828871;-3.1611568923108346;-1;1
71;397;-0.0;1.0;-0.0;-0.0;-8.881784197001252e-16;8.429751712828873;0;-1
72;397;-0.0;1.0;-0.0;-0.0;-2.4513118858348014e-15;-1.2030231790457534e-15;0;1
73;397;-0.0;1.0;-0.0;-0.0;-5.591497735794182e-16;2.4298498777025036e-15;0;0
74;397;-0.0;1.0;-0.0;-0.0;-4.2148758564144355;-4.214875856414432;0;0
75;397;-0.0;1.0;-0.0;-0.0;1.0537189641036089;-7.376032748725267;0;0
76;397;-0.0;1.0;-0.0;-0.0;3.1611568923108284;-1.3674401325394229e-15;0;0
77;397;-0.0;1.0;-0.0;-0.0;-3.1611568923108293;-5.732502935221831e-15;0;0
78;397;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
79;397;1.0;-0.0;-0.0;-0.0;3.2710459757009906e-15;4.8863280364008555e-15;0;0
80;397;-0.0;1.0;-0.0;-0.0;-9.170660921320718e-16;1.2591244173176491e-15;0;1
81;397;-0.0;1.0;-0.0;-0.0;-9.01163000532262e-16;-3.1611568923108275;0;1
82;397;-0.0;1.0;-0.0;-0.0;1.8257788818068233e-15;6.05319302391453e-15;0;1
83;397;-0.0;1.0;-0.0;-0.0;1.2656892023742475e-15;5.3952332174929694e-15;1;0
84;397;-0.0;1.0;-0.0;-0.0;3.161156892310823;2.946423989784091e-15;0;0
85;397;-0.0;1.0;-0.0;-0.0;-1.0537189641036067;-1.937558485798335e-15;0;1
86;397;-0.0;1.0;-0.0;-0.0;-5.268594820518046;-3.1611568923108306;0;1
87;397;-0.0;1.0;-0.0;-0.0;3.888431112094595e-15;1.1668649875136732e-15;1;1
89;397;-0.0;1.0;-0.0;-0.0;4.440892098500626e-16;-8.429751712828875;0;0
91;397;-0.0;1.0;-0.0;-0.0;-2.1074379282072173;-1.423329934535179e-15;0;0
96;397;-0.0;1.0;-0.0;-0.0;-1.8123728097526434e-15;-7.455457036541951e-16;0;0
35;398;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;1
38;398;-0.0;1.0;-0.0;-0.0;1.1558964078341788e-15;1.1558964078341792e-15;1;1
39;398;-0.0;1.0;-0.0;-0.0;-2.5720856053802572e-17;-6.445701075984183e-17;1;1
40;398;-0.0;1.0;23.0;-0.0;-0.0;-0.0;0;1
41;398;-0.0;1.0;-0.0;-0.0;7.162991433771145e-16;-4.3138641223235136e-15;1;1
42;398;-0.0;1.0;23.0;-0.0;-0.0;-0.0;-1;0
43;398;-0.0;1.0;-0.0;-0.0;-8.027387984462926e-16;1.4089883558215311e-16;0;1
44;398;-0.0;1.0;-0.0;-0.0;6.722914686399246e-16;6.837200662697114e-16;0;0
45;398;-0.0;1.0;-11.5;-0.0;-0.0;-0.0;0;1
46;398;-0.0;1.0;-0.0;-0.0;2.1074379282072195;-6.837200662697114e-16;0;1
47;398;-0.0;1.0;-0.0;-0.0;-1.6508217264494187e-16;-2.196364126334817e-15;0;1
48;398;-0.0;1.0;-0.0;-0.0;-7.33096637609319e-16;1.603450443463489e-16;0;1
49;398;-0.0;1.0;-23.0;-0.0;-0.0;-0.0;0;0
50;398;-0.0;1.0;-0.0;-0.0;-6.89753051289775e-18;-2.363931664166571e-16;0;1
51;398;-0.0;1.0;-0.0;-0.0;-6.322313784621652;6.322313784621655;0;1
52;398;-0.0;1.0;23.0;-0.0;1.875986101912111e-15;1.4883923055239495e-15;0;1
53;398;-0.0;1.0;-0.0;-0.0;1.37292442237917e-15;5.154507076882397e-15;0;1
54;398;-0.0;1.0;-0.0;-0.0;3.1611568923108275;4.1023203976182695e-15;0;1
55;398;-0.0;1.0;10.5;-6.5;-1.0537189641036102;-7.376032748725265;0;0
56;398;-0.0;1.0;-0.0;-0.0;-8.4534170030752395e-16;-3.8839779673556495e-16;0;1
57;398;-0.0;1.0;-8.5;-2.5;3.161156892310827;2.107437928207218;0;1
58;398;-0.0;1.0;-0.0;-0.0;7.9223407354220705e-16;-1.0926367731305388e-15;0;1
59;398;-0.0;1.0;-0.0;-0.0;-4.214875856414437;-6.322313784621659;0;1
60;398;-0.0;1.0;-0.0;-0.0;3.694133425111478e-15;2.7348802650788458e-15;0;0
61;398;-0.0;1.0;-0.0;-0.0;3.161156892310829;2.1074379282072164;0;1
62;398;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1;0
63;398;-0.0;1.0;-0.0;-0.0;9.353923007343463e-16;-4.012216692137633e-15;1;0
64;398;-0.0;1.0;-0.0;-0.0;5.0325997158366235e-16;-2.1074379282072138;0;1
65;398;-0.0;1.0;-0.0;-0.0;3.2710459757009906e-15;6.315935428978669e-15;0;0
66;398;-0.0;1.0;-0.0;-0.0;-1.0537189641036053;-7.376032748725258;0;0
67;398;-0.0;1.0;-0.0;-0.0;-7.376032748725262;-9.483470676932487;0;0
68;398;-0.0;1.0;-0.0;-0.0;1.900932290390623e-15;-3.161156892310823;0;0
69;398;-0.0;1.0;-0.0;-0.0;-2.654707742905672e-15;2.17028014544991e-16;0;0
70;398;-0.0;1.0;-0.0;-0.0;-5.268594820518043;-5.268594820518046;0;0
71;398;-0.0;1.0;-0.0;-0.0;-1.0537189641036093;10.537189641036093;1;0
72;398;-0.0;1.0;-0.0;-0.0;-7.301105382224599e-16;-2.4819306441094257e-15;0;0
73;398;-0.0;1.0;-0.0;-0.0;1.9618412059757532e-15;3.452604880557438e-16;0;1
74;398;-0.0;1.0;-0.0;-0.0;-2.107437928207219;-3.161156892310829;0;0
75;398;-0.0;1.0;-0.0;-0.0;4.89729661608035e-15;-3.161156892310828;-1;0
76;398;-0.0;1.0;-0.0;-0.0;3.1611568923108275;-5.892847979568179e-15;0;0
77;398;-0.0;1.0;-0.0;-0.0;-3.161156892310828;3.741400208246171e-15;0;1
78;398;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0;0
79;398;1.0;-0.0;-0.0;-0.0;3.843509889778333e-15;4.581297649024513e-15;0;1
80;398;-0.0;1.0;-0.0;-0.0;-3.004026995883318e-16;-2.7924573178920174e-16;0;0
81;398;-0.0;1.0;-0.0;-0.0;7.128060307523798e-16;-3.161156892310827;0;0
82;398;-0.0;1.0;-0.0;-0.0;6.139643004130337e-15;5.834324937568369e-16;1;0
83;398;-0.0;1.0;-0.0;-0.0;7.359973261633718e-16;2.9529105012245054e-15;0;0
84;398;-0.0;1.0;-0.0;-0.0;3.1611568923108284;2.9464239897840907e-15;0;0
85;398;-0.0;1.0;-0.0;-0.0;-2.107437928207215;-3.093454893632514e-15;-1;0
