key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
178,103,0,1,0,0,-4.21487585641444,4.21487585641443,0,1,0,1,3,3
179,103,0,1,0,0,1.40984579023973e-16,1.27463030138338e-15,1,1,0.707106781186547,0.707106781186547,2,3
1,104,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,104,0,1,0,0,0,0,0,1,0,1,3,3
4,104,0,1,0,0,-7.89491928622333e-16,0,0,1,0,1,3,3
5,104,0,1,0,0,0,0,0,1,0,1,3,3
6,104,0,1,0,0,0,0,0,1,0,1,3,3
7,104,0,1,0,0,0,0,0,1,0,1,3,3
8,104,0,1,0,0,0,0,0,1,0,1,3,3
12,104,0,1,0,0,-1.30837630884794e-15,-8.31649413209477e-16,0,1,0,1,3,3
19,104,0,1,0,0,4.44089209850063e-15,0,0,1,0,1,3,3
175,104,0,1,0,0,-1.55470113706725e-15,6.61259455111581e-16,0,1,0,1,3,3
176,104,0,1,0,0,-5.35309107841391e-16,3.53143290845105e-17,0,2,0,1,3,3
177,104,0,1,0,0,-6.03547544096537e-16,3.94745964311167e-16,0,1,0,1,3,3
178,104,0,1,0,0,-4.21487585641444,4.21487585641443,0,1,0,1,3,3
179,104,0,1,0,0,3.92079983747703e-17,1.40658408133083e-15,0,2,0,1,3,3
1,105,0,1,0,0,0,0,0,1,0,1,3,3
3,105,0,1,0,0,0,0,0,2,0,1,3,3
4,105,0,1,0,0,-7.89491928622333e-16,0,-1,1,-0.707106781186547,0.707106781186547,4,3
5,105,0,1,0,0,0,0,0,1,0,1,3,3
6,105,0,1,0,0,0,0,0,1,0,1,3,3
7,105,0,1,0,0,0,0,0,1,0,1,3,3
8,105,0,1,0,0,0,0,0,1,0,1,3,3
12,105,0,1,0,0,-1.30837630884794e-15,-8.31649413209477e-16,-1,2,-0.447213595499958,0.894427190999916,3,3
19,105,0,1,0,0,4.44089209850063e-15,0,0,2,0,1,3,3
175,105,0,1,0,0,-1.55470113706725e-15,6.61259455111581e-16,0,1,0,1,3,3
176,105,0,1,0,0,-7.4477855791886e-17,1.84103178824052e-15,0,1,0,1,3,3
177,105,0,1,0,0,1.18698003785337e-15,4.47631895487478e-16,0,1,0,1,3,3
178,105,0,1,0,0,-6.32231378462166,4.21487585641443,0,1,0,1,3,3
179,105,0,1,0,0,1.10409364732137e-15,6.28628098911284e-16,1,1,0.707106781186547,0.707106781186547,2,3
1,106,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,106,0,1,0,0,0,0,0,1,0,1,3,3
5,106,0,1,0,0,0,0,0,1,0,1,3,3
6,106,0,1,0,0,0,0,0,1,0,1,3,3
7,106,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
8,106,0,1,0,0,0,0,0,1,0,1,3,3
11,106,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
12,106,0,1,0,0,-4.1985545632458e-16,-3.18721377787822e-15,0,1,0,1,3,3
14,106,0,1,0,0,2.65857571291768e-16,6.55871696200673e-17,-1,1,-0.707106781186547,0.707106781186547,4,3
19,106,0,1,0,0,4.44089209850063e-15,0,1,1,0.707106781186547,0.707106781186547,2,3
23,106,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
175,106,0,1,0,0,-6.41667856571023e-16,-1.77407471243067e-15,0,1,0,1,3,3
176,106,0,1,0,0,1.31315141197875e-16,8.85216178320654e-16,0,1,0,1,3,3
177,106,0,1,0,0,1.18698003785337e-15,4.47631895487478e-16,1,1,0.707106781186547,0.707106781186547,2,3
178,106,0,1,0,0,-6.32231378462166,4.21487585641443,0,2,0,1,3,3
179,106,0,1,0,0,-1.57055502832729e-16,2.58932296638403e-15,0,1,0,1,3,3
1,107,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
3,107,0,1,0,0,0,0,0,1,0,1,3,3
4,107,0,1,0,0,2.73488026507885e-15,-1.36744013253942e-15,0,1,0,1,3,3
5,107,0,1,0,0,0,0,0,1,0,1,3,3
6,107,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
7,107,0,1,0,0,-7.29367327987316e-17,-3.921757175792e-16,0,1,0,1,3,3
8,107,0,1,0,0,0,0,0,1,0,1,3,3
11,107,0,1,0,0,-4.21487585641444,-6.32231378462166,0,1,0,1,3,3
12,107,0,1,0,0,-4.1985545632458e-16,-3.18721377787822e-15,0,1,0,1,3,3
14,107,0,1,0,0,2.65857571291768e-16,6.55871696200673e-17,0,1,0,1,3,3
